customer_id,customer_since,location,customer_type
C04392,2025-12-08,Ramos Mejía,individual
C02873,2021-02-10,Ramos Mejía,individual
C02125,2024-12-09,Ituzaingó,individual
C02897,2020-09-19,CABA,individual
C01063,2022-06-19,Ituzaingó,individual
C02291,2020-09-21,San Justo,individual
C03335,2020-06-22,Quilmes,individual
C03757,2022-07-26,Merlo,individual
C03499,2022-06-17,Lomas de Zamora,individual
C03957,2024-03-25,Tres de Febrero,individual
C03041,2020-01-13,La Matanza,individual
C02818,2024-08-02,Lanús,individual
C03306,2020-12-11,La Matanza,individual
C02977,2021-05-27,La Matanza,individual
C02189,2021-07-30,San Justo,individual
C00459,2020-02-18,Lomas de Zamora,individual
C02683,2020-06-15,San Justo,individual
C01078,2020-11-28,Lanús,individual
C03826,2024-06-19,Avellaneda,empresa
C02485,2020-04-22,CABA,individual
C03409,2021-04-19,Quilmes,individual
C01811,2020-12-01,Merlo,individual
C00171,2020-06-05,Avellaneda,individual
C01759,2020-05-28,Morón,individual
C00246,2021-03-13,Avellaneda,individual
C04241,2023-01-16,Morón,individual
C01419,2024-11-19,Avellaneda,individual
C03667,2023-01-30,Ituzaingó,individual
C02036,2021-08-05,Lanús,individual
C01521,2020-12-31,Merlo,empresa
C02681,2022-03-07,Quilmes,empresa
C02507,2020-07-06,Lomas de Zamora,individual
C02744,2021-10-23,Morón,empresa
C01118,2021-07-01,Merlo,individual
C00527,2024-08-19,Ramos Mejía,individual
C04062,2020-11-07,Ituzaingó,empresa
C04786,2024-10-23,Quilmes,empresa
C02764,2022-01-04,Ituzaingó,individual
C03477,2021-06-16,Merlo,individual
C03394,2024-12-17,San Justo,individual
C01237,2020-10-27,La Matanza,individual
C04610,2023-04-21,Lomas de Zamora,individual
C04014,2022-02-13,Tres de Febrero,individual
C03295,2025-10-30,Quilmes,individual
C01238,2025-03-28,CABA,empresa
C03876,2024-05-17,Morón,individual
C00927,2024-07-23,Lomas de Zamora,individual
C00367,2025-11-04,CABA,individual
C04504,2025-03-22,Lanús,individual
C00904,2022-04-18,Merlo,empresa
C01472,2023-10-29,Tres de Febrero,individual
C03139,2022-06-28,San Justo,individual
C01538,2025-06-22,Tres de Febrero,individual
C04326,2025-04-28,Merlo,empresa
C01912,2022-01-26,Tres de Febrero,individual
C01390,2022-07-05,Merlo,individual
C04958,2023-04-23,La Matanza,individual
C02975,2023-09-22,Lanús,individual
C02425,2024-11-22,Lomas de Zamora,individual
C04076,2021-07-25,CABA,individual
C04968,2022-09-30,Tres de Febrero,individual
C04684,2020-08-31,Lomas de Zamora,empresa
C02274,2024-01-03,Tres de Febrero,individual
C00303,2020-06-11,Ituzaingó,empresa
C04661,2020-12-29,Avellaneda,individual
C03874,2023-01-25,Ramos Mejía,empresa
C04345,2025-03-06,Merlo,empresa
C03304,2020-09-07,Morón,individual
C00455,2024-09-23,Ituzaingó,individual
C03764,2021-12-09,Ituzaingó,individual
C02102,2020-11-27,San Justo,individual
C00553,2024-12-12,CABA,empresa
C00940,2020-04-23,Avellaneda,individual
C02739,2021-11-21,Avellaneda,individual
C04893,2021-01-22,La Matanza,individual
C00952,2024-12-09,Ituzaingó,empresa
C02215,2025-08-07,Ituzaingó,individual
C01330,2025-12-12,La Matanza,individual
C00670,2023-08-24,Ramos Mejía,empresa
C02074,2020-10-17,Ramos Mejía,individual
C03884,2024-04-16,Quilmes,empresa
C01463,2022-07-30,Ramos Mejía,individual
C03035,2021-11-06,San Justo,individual
C01917,2022-01-12,Tres de Febrero,individual
C01903,2025-08-14,Ituzaingó,individual
C04742,2023-08-07,Lomas de Zamora,individual
C04519,2020-08-20,Ramos Mejía,individual
C03273,2021-05-19,San Justo,individual
C03397,2021-07-31,La Matanza,individual
C01548,2023-04-11,Avellaneda,individual
C03388,2025-12-19,La Matanza,individual
C00816,2020-07-03,Lomas de Zamora,individual
C00324,2024-04-24,Tres de Febrero,individual
C00984,2025-10-05,Merlo,empresa
C04080,2023-05-24,CABA,individual
C01254,2020-11-16,Merlo,individual
C02295,2021-07-08,Lomas de Zamora,individual
C00906,2022-10-28,La Matanza,empresa
C04915,2024-12-20,Ituzaingó,individual
C02614,2024-06-20,Tres de Febrero,individual
C02850,2020-10-04,Ituzaingó,individual
C02505,2021-06-19,Lomas de Zamora,individual
C00447,2024-03-09,San Justo,empresa
C04408,2020-04-08,Ituzaingó,individual
C00829,2020-12-01,Lanús,individual
C01570,2020-07-02,Morón,individual
C03124,2024-08-29,Lanús,individual
C02709,2020-09-10,Avellaneda,individual
C00699,2021-09-12,La Matanza,individual
C02595,2025-04-15,Lomas de Zamora,individual
C01690,2024-03-13,Ramos Mejía,individual
C02298,2024-06-23,Tres de Febrero,individual
C00496,2023-05-08,Avellaneda,individual
C00854,2023-02-16,Morón,empresa
C03898,2025-01-28,Ituzaingó,individual
C01327,2023-03-02,Quilmes,individual
C04739,2024-01-03,Avellaneda,individual
C04070,2023-08-24,Lomas de Zamora,individual
C04656,2023-10-01,Tres de Febrero,individual
C02551,2022-08-15,Ituzaingó,empresa
C03719,2025-07-02,Tres de Febrero,individual
C04885,2024-05-31,Quilmes,individual
C04044,2023-07-05,Avellaneda,individual
C00041,2023-06-07,Lanús,individual
C01023,2021-02-27,Avellaneda,individual
C03163,2020-01-10,Avellaneda,individual
C04703,2020-05-14,Avellaneda,individual
C03578,2022-02-05,Quilmes,individual
C01265,2022-09-08,Ramos Mejía,empresa
C01488,2020-10-05,San Justo,individual
C00007,2023-06-13,Merlo,individual
C00417,2022-09-14,La Matanza,individual
C02325,2024-03-21,Tres de Febrero,individual
C01136,2025-09-15,Quilmes,individual
C02802,2025-06-17,Lomas de Zamora,empresa
C03113,2023-04-11,Morón,empresa
C01981,2020-05-23,Lomas de Zamora,individual
C02154,2024-02-04,Quilmes,individual
C02689,2023-03-06,Morón,individual
C00377,2024-06-02,Lomas de Zamora,individual
C03479,2021-03-02,Lanús,individual
C01606,2020-03-12,Ramos Mejía,individual
C04051,2025-11-29,CABA,individual
C01043,2020-10-08,Ituzaingó,individual
C02993,2025-03-31,CABA,individual
C04412,2022-01-20,Quilmes,individual
C01059,2024-03-12,Avellaneda,empresa
C01779,2024-05-10,Ituzaingó,individual
C00356,2024-06-06,Lanús,individual
C01453,2023-11-27,CABA,empresa
C00062,2020-10-10,Morón,individual
C01789,2023-03-10,La Matanza,individual
C00228,2021-07-18,Ramos Mejía,individual
C01506,2020-07-27,Ramos Mejía,individual
C02237,2024-06-08,Tres de Febrero,individual
C01515,2023-07-15,Lanús,empresa
C00270,2023-03-17,San Justo,empresa
C03776,2024-02-23,Avellaneda,individual
C03833,2025-09-19,Lomas de Zamora,individual
C02917,2025-06-10,Avellaneda,individual
C03500,2022-06-04,San Justo,individual
C04114,2025-06-29,Merlo,individual
C01881,2022-12-27,Ramos Mejía,empresa
C04046,2025-01-28,Tres de Febrero,individual
C01311,2022-09-25,Avellaneda,individual
C01777,2025-09-29,La Matanza,individual
C03740,2020-08-09,Lomas de Zamora,individual
C00649,2023-05-12,Avellaneda,individual
C04181,2022-08-09,Lomas de Zamora,individual
C04038,2024-08-14,San Justo,individual
C04468,2025-06-13,Tres de Febrero,individual
C00786,2021-05-19,Morón,individual
C03625,2024-05-19,Ituzaingó,individual
C01907,2020-08-11,Quilmes,empresa
C00064,2024-11-22,Avellaneda,individual
C03287,2021-11-07,Quilmes,individual
C02881,2025-08-20,Ituzaingó,individual
C01600,2023-05-06,San Justo,empresa
C02248,2021-12-20,Merlo,individual
C01932,2025-05-28,San Justo,empresa
C04979,2020-01-15,Avellaneda,individual
C03727,2022-12-17,Morón,individual
C02842,2022-08-20,Ramos Mejía,individual
C02554,2023-01-15,Lanús,individual
C01451,2025-06-29,Lanús,individual
C01922,2023-11-18,Merlo,individual
C02657,2023-04-17,La Matanza,individual
C00936,2020-05-04,Morón,individual
C04433,2021-06-18,San Justo,individual
C03204,2020-05-18,CABA,individual
C03214,2023-10-05,Ituzaingó,individual
C04013,2020-07-18,Morón,individual
C02555,2023-05-12,Morón,individual
C03664,2022-11-19,CABA,individual
C04623,2024-02-01,Lanús,individual
C02330,2024-02-13,Lanús,individual
C04942,2023-07-16,Ituzaingó,individual
C03737,2021-07-28,Ituzaingó,individual
C00477,2024-03-05,Lomas de Zamora,individual
C03044,2021-01-08,Quilmes,individual
C00573,2023-02-01,Merlo,individual
C01011,2024-10-03,Morón,individual
C04743,2022-07-20,Avellaneda,individual
C01481,2024-06-18,Quilmes,individual
C02634,2022-08-31,Tres de Febrero,individual
C01392,2024-01-22,San Justo,individual
C01872,2024-12-29,San Justo,individual
C04125,2023-03-13,CABA,empresa
C01045,2020-04-19,San Justo,individual
C04770,2024-05-17,Avellaneda,individual
C02056,2021-01-23,San Justo,individual
C01540,2025-06-25,La Matanza,individual
C01689,2023-12-29,La Matanza,individual
C01696,2025-12-31,Ramos Mejía,individual
C00253,2021-07-15,Ramos Mejía,individual
C00882,2024-04-27,Quilmes,empresa
C02045,2021-02-16,Merlo,individual
C02393,2025-06-08,San Justo,individual
C01950,2020-04-22,Lanús,empresa
C03169,2024-02-11,Avellaneda,empresa
C00195,2024-05-09,Avellaneda,individual
C01555,2023-12-27,Quilmes,individual
C01948,2023-12-20,San Justo,individual
C00279,2022-08-03,CABA,empresa
C04843,2023-07-09,Ramos Mejía,individual
C04734,2024-11-10,Lanús,individual
C00143,2022-12-27,Merlo,individual
C00021,2023-06-02,Quilmes,individual
C04924,2023-07-05,Lomas de Zamora,individual
C02800,2022-01-05,Merlo,individual
C04240,2025-10-06,Avellaneda,individual
C00775,2025-10-13,Lanús,individual
C02506,2023-02-05,Merlo,individual
C04690,2020-07-04,Quilmes,individual
C01361,2022-03-02,Quilmes,individual
C03173,2020-04-08,Morón,individual
C02531,2024-12-08,Quilmes,individual
C03326,2025-10-30,Quilmes,individual
C01105,2021-12-05,Ramos Mejía,empresa
C03637,2023-10-04,Ituzaingó,individual
C04246,2022-10-18,Merlo,individual
C04945,2020-03-24,Tres de Febrero,individual
C04462,2022-05-05,Morón,individual
C03555,2025-11-08,Quilmes,individual
C03509,2021-01-01,Ituzaingó,empresa
C02946,2025-09-30,CABA,individual
C01660,2024-12-04,Quilmes,individual
C03193,2024-02-20,Lomas de Zamora,individual
C00777,2021-01-26,Tres de Febrero,individual
C04127,2024-12-31,Lanús,individual
C01749,2024-12-26,Lomas de Zamora,individual
C00284,2023-03-31,Avellaneda,individual
C01925,2023-06-29,Morón,individual
C02749,2022-02-02,Morón,individual
C01099,2022-02-18,Tres de Febrero,individual
C01810,2024-01-11,Ituzaingó,individual
C02244,2024-11-06,Ramos Mejía,individual
C00115,2022-07-29,Tres de Febrero,individual
C04226,2024-01-30,Quilmes,empresa
C02902,2025-07-31,Merlo,individual
C01383,2022-05-31,Merlo,individual
C01964,2023-12-14,Quilmes,individual
C01901,2023-03-21,CABA,individual
C04849,2025-08-24,Morón,empresa
C00216,2021-10-24,CABA,empresa
C02232,2022-05-15,La Matanza,individual
C00426,2023-07-19,Merlo,individual
C00081,2022-09-21,Lomas de Zamora,individual
C04130,2024-07-17,Lomas de Zamora,individual
C03850,2025-11-22,Ituzaingó,individual
C01581,2025-06-03,Quilmes,individual
C04593,2020-12-29,La Matanza,individual
C04756,2025-04-27,Lomas de Zamora,individual
C04071,2022-10-26,Tres de Febrero,individual
C04772,2020-06-06,Morón,empresa
C01008,2024-03-25,Ituzaingó,individual
C04124,2023-09-29,San Justo,individual
C02191,2021-10-10,Morón,individual
C03071,2020-10-30,CABA,empresa
C01994,2022-10-25,CABA,individual
C00483,2020-11-17,Ituzaingó,individual
C03592,2020-03-04,Ramos Mejía,individual
C01902,2020-06-28,Lanús,individual
C01034,2022-10-21,Lanús,empresa
C00881,2020-05-11,Avellaneda,empresa
C00530,2022-02-11,Tres de Febrero,individual
C01565,2022-07-22,Avellaneda,empresa
C04812,2022-01-10,Morón,individual
C00163,2023-01-21,Lanús,empresa
C02203,2025-02-08,Lomas de Zamora,individual
C00357,2021-05-15,CABA,individual
C03994,2023-09-29,Tres de Febrero,individual
C02316,2020-12-13,Ituzaingó,individual
C00396,2021-12-05,Avellaneda,individual
C03540,2020-09-13,Avellaneda,empresa
C00616,2023-01-07,Morón,individual
C02128,2022-03-14,Merlo,individual
C02339,2023-04-12,CABA,individual
C04617,2025-12-10,Ramos Mejía,individual
C02059,2023-01-27,Morón,empresa
C01797,2025-03-01,La Matanza,individual
C01933,2020-02-09,Ramos Mejía,empresa
C04362,2022-07-10,Lomas de Zamora,empresa
C00146,2021-03-02,Ituzaingó,individual
C01829,2023-10-09,La Matanza,individual
C01953,2025-05-10,Ramos Mejía,individual
C01421,2022-05-12,Tres de Febrero,individual
C00393,2023-11-08,Lanús,individual
C04078,2025-07-25,CABA,individual
C03179,2020-08-01,Morón,individual
C03911,2024-01-24,CABA,individual
C03383,2021-03-27,Morón,individual
C01395,2022-01-05,Morón,individual
C04753,2021-11-05,Quilmes,individual
C01189,2020-01-02,CABA,individual
C04880,2022-08-17,Lanús,individual
C03148,2020-10-06,CABA,individual
C02648,2025-01-31,Merlo,individual
C01240,2025-06-27,Morón,individual
C01007,2020-07-18,San Justo,individual
C03303,2025-04-17,Ramos Mejía,individual
C02266,2020-08-16,Merlo,individual
C00609,2024-09-28,Ramos Mejía,individual
C04086,2025-06-22,La Matanza,individual
C01343,2024-12-26,Lomas de Zamora,individual
C03357,2023-09-12,CABA,individual
C02442,2021-08-16,Lanús,individual
C04385,2024-04-30,Merlo,individual
C03924,2020-05-19,Morón,individual
C00651,2020-12-31,Lanús,individual
C00596,2023-10-19,CABA,individual
C00234,2025-03-22,Quilmes,individual
C04648,2023-12-13,Quilmes,individual
C03583,2021-06-06,Morón,individual
C03624,2023-01-20,San Justo,individual
C04531,2023-08-08,Ituzaingó,individual
C03491,2025-09-03,San Justo,individual
C01768,2021-12-11,Morón,individual
C03483,2020-01-29,La Matanza,individual
C03043,2025-06-04,Ramos Mejía,individual
C02465,2024-04-11,Lomas de Zamora,individual
C04676,2024-07-12,Ituzaingó,individual
C04470,2021-01-09,Avellaneda,empresa
C00859,2021-05-02,Tres de Febrero,individual
C04098,2022-07-29,CABA,individual
C03511,2021-10-17,Avellaneda,individual
C02020,2023-12-29,Morón,individual
C03577,2024-01-11,Morón,individual
C00863,2020-07-21,La Matanza,empresa
C03355,2021-01-18,Morón,individual
C03657,2020-10-10,San Justo,individual
C01589,2025-10-04,Merlo,individual
C01691,2021-12-21,Lomas de Zamora,individual
C01699,2022-07-19,Lanús,empresa
C04891,2024-01-13,Tres de Febrero,individual
C02374,2025-10-30,Lomas de Zamora,individual
C01176,2021-01-08,CABA,individual
C04337,2021-12-02,San Justo,individual
C02796,2021-08-09,Ituzaingó,individual
C00919,2020-07-15,Ituzaingó,individual
C02995,2023-04-28,La Matanza,empresa
C01711,2021-06-09,Ramos Mejía,empresa
C01069,2023-03-06,Ituzaingó,individual
C02043,2021-08-17,San Justo,individual
C04103,2025-05-18,Ituzaingó,individual
C01671,2025-08-14,Tres de Febrero,individual
C02601,2022-09-24,Lanús,individual
C01002,2021-12-24,La Matanza,individual
C03170,2024-03-21,Lomas de Zamora,empresa
C00252,2025-12-20,CABA,empresa
C01217,2025-07-31,Lomas de Zamora,individual
C00450,2025-06-04,Tres de Febrero,individual
C01220,2022-02-28,Morón,individual
C03079,2020-03-13,San Justo,individual
C01826,2020-05-25,San Justo,individual
C04890,2022-05-28,CABA,individual
C01313,2025-02-10,Quilmes,empresa
C01433,2023-05-19,San Justo,individual
C02288,2025-08-28,Lanús,individual
C00537,2021-02-13,Ramos Mejía,individual
C04793,2022-09-05,Tres de Febrero,empresa
C03460,2025-02-19,Morón,individual
C00502,2025-09-03,Ramos Mejía,individual
C01904,2021-04-20,Ramos Mejía,individual
C04223,2023-06-04,Ramos Mejía,individual
C04043,2024-06-10,Ramos Mejía,individual
C01761,2023-11-19,Merlo,empresa
C04758,2023-01-22,Lomas de Zamora,individual
C03918,2022-04-10,Quilmes,individual
C03614,2024-05-28,Lomas de Zamora,empresa
C02670,2025-04-15,Lanús,empresa
C00875,2021-12-18,Tres de Febrero,individual
C00963,2020-11-10,Morón,empresa
C02249,2025-01-14,Morón,individual
C00832,2022-11-11,Ramos Mejía,individual
C03436,2022-02-03,Lomas de Zamora,individual
C03544,2022-05-25,Tres de Febrero,individual
C03406,2022-10-21,Ituzaingó,individual
C00701,2023-03-05,Ramos Mejía,individual
C04410,2024-07-02,Morón,individual
C03359,2022-01-01,Lomas de Zamora,individual
C04344,2021-10-08,La Matanza,individual
C04748,2020-12-02,Lomas de Zamora,individual
C02511,2025-01-01,San Justo,individual
C00612,2025-05-15,Tres de Febrero,individual
C02501,2020-03-13,CABA,individual
C02308,2022-10-05,Tres de Febrero,empresa
C01282,2022-09-10,Ramos Mejía,individual
C02139,2022-09-01,Lanús,individual
C02212,2023-07-18,Lomas de Zamora,empresa
C00684,2025-03-22,Lomas de Zamora,individual
C02687,2023-09-07,Merlo,individual
C00173,2022-12-09,Avellaneda,individual
C02672,2020-01-22,San Justo,individual
C04382,2021-01-26,Tres de Febrero,individual
C03677,2022-09-30,Morón,individual
C02971,2025-09-09,CABA,individual
C01448,2021-08-27,Avellaneda,individual
C03569,2024-09-04,Ramos Mejía,individual
C01214,2024-01-27,Tres de Febrero,individual
C01640,2023-05-11,La Matanza,individual
C03136,2022-12-08,Lomas de Zamora,individual
C01287,2025-10-04,Tres de Febrero,individual
C00987,2024-11-28,Morón,individual
C00759,2025-01-29,Lanús,individual
C01664,2020-08-30,Ramos Mejía,individual
C02434,2025-09-15,Lomas de Zamora,individual
C03525,2024-01-26,Quilmes,individual
C00884,2025-10-30,Ramos Mejía,individual
C03829,2023-09-28,Ramos Mejía,individual
C03684,2021-11-08,Quilmes,empresa
C01738,2020-11-03,Morón,individual
C04375,2021-01-26,San Justo,empresa
C03090,2020-09-09,Merlo,individual
C00576,2023-05-31,Ramos Mejía,individual
C01734,2022-08-04,San Justo,individual
C04322,2023-10-08,Avellaneda,individual
C00942,2023-05-16,Ramos Mejía,individual
C01663,2021-08-02,San Justo,empresa
C04544,2023-05-02,Merlo,individual
C02338,2021-09-29,Tres de Febrero,individual
C00298,2025-06-20,San Justo,empresa
C02914,2024-10-04,Lanús,empresa
C04149,2020-02-29,Avellaneda,individual
C02918,2022-02-04,Morón,individual
C04695,2021-04-08,Tres de Febrero,individual
C02243,2021-08-17,Avellaneda,empresa
C03692,2025-07-20,Tres de Febrero,individual
C00993,2020-05-10,Lanús,individual
C04952,2020-10-17,La Matanza,individual
C00478,2023-07-25,Morón,individual
C00164,2025-09-09,Tres de Febrero,empresa
C02271,2022-11-26,Ramos Mejía,empresa
C02570,2021-06-26,Ituzaingó,empresa
C04048,2024-11-03,Ramos Mejía,individual
C02700,2020-06-19,CABA,individual
C00783,2021-06-14,Lanús,individual
C02132,2022-02-08,La Matanza,empresa
C00900,2025-05-05,CABA,individual
C01519,2024-01-15,Lanús,empresa
C03549,2025-08-20,CABA,individual
C03792,2024-12-01,Ramos Mejía,individual
C03255,2022-07-27,Lanús,individual
C04189,2023-05-29,San Justo,individual
C02078,2025-07-08,CABA,individual
C03607,2022-06-10,Tres de Febrero,individual
C00968,2024-01-22,Lomas de Zamora,individual
C04754,2021-11-25,Lomas de Zamora,individual
C03185,2021-04-13,Avellaneda,individual
C03930,2023-07-16,Merlo,individual
C01459,2020-06-05,Ramos Mejía,individual
C01356,2025-10-20,La Matanza,empresa
C01985,2020-11-05,CABA,empresa
C01359,2022-11-28,Lanús,individual
C01112,2020-10-09,La Matanza,individual
C00782,2022-02-12,CABA,empresa
C04464,2025-05-11,Ituzaingó,individual
C03602,2025-04-01,La Matanza,individual
C01827,2020-03-16,Tres de Febrero,individual
C03142,2024-01-28,Lomas de Zamora,empresa
C03342,2020-07-19,Avellaneda,individual
C01636,2024-08-30,La Matanza,individual
C00103,2023-12-14,CABA,individual
C04252,2024-08-30,La Matanza,individual
C00815,2022-06-20,San Justo,individual
C00211,2021-10-03,CABA,individual
