transaction_id,customer_id,product_id,date,quantity,unit_price,discount,total_amount,product_category,channel,payment_method
T00022876,C00385,P0158,2024-07-13,1,95661,9350.68,86310.32,reparacion,telefono,tarjeta
T00022877,C04766,P0105,2024-07-13,1,107710,25429.75,82280.25,service,online,efectivo
T00022878,C03029,P0072,2024-07-13,1,198801,17979.08,180821.92,reparacion,concesionario,tarjeta
T00022879,C03977,P0128,2024-07-13,1,189241,16783.41,172457.59,repuesto,online,efectivo
T00022880,C00728,P0290,2024-07-13,1,104663,21376.26,83286.74,service,telefono,efectivo
T00022881,C02016,P0186,2024-07-13,1,78650576,7593366.8,71057209.2,auto,telefono,financiacion
T00022882,C04098,P0233,2024-07-13,1,75145,1534.62,73610.38,service,telefono,tarjeta
T00022883,C03053,P0069,2024-07-13,1,393583,95327.65,298255.35,reparacion,telefono,financiacion
T00022884,C03355,P0249,2024-07-13,1,56131,9754.47,46376.53,service,telefono,financiacion
T00022885,C03219,P0161,2024-07-13,3,148672,69511.06,376504.94,repuesto,telefono,tarjeta
T00022886,C04226,P0013,2024-07-13,1,81723,18129.45,63593.55,service,concesionario,transferencia
T00022887,C02688,P0223,2024-07-13,1,142414,30312.59,112101.41,service,telefono,financiacion
T00022888,C03043,P0187,2024-07-13,1,27110,323.19,26786.81,repuesto,telefono,transferencia
T00022889,C00844,P0223,2024-07-13,5,172864,211399.64,652920.36,repuesto,concesionario,financiacion
T00022890,C01683,P0246,2024-07-13,1,113461,2551.73,110909.27,service,telefono,efectivo
T00022891,C04649,P0177,2024-07-13,4,116747,88660.16,378327.84,repuesto,concesionario,efectivo
T00022892,C01125,P0259,2024-07-13,3,33524,7407.7,93164.3,repuesto,online,transferencia
T00022893,C03301,P0165,2024-07-13,1,422013,354.29,421658.71,reparacion,telefono,tarjeta
T00022894,C03076,P0256,2024-07-13,1,370546,5452.03,365093.97,reparacion,concesionario,tarjeta
T00022895,C02271,P0292,2024-07-13,3,8108,510.18,23813.82,repuesto,concesionario,tarjeta
T00022896,C02322,P0056,2024-07-13,1,20467,1378.4,19088.6,service,online,transferencia
T00022897,C01082,P0147,2024-07-13,5,197800,159529.18,829470.82,repuesto,concesionario,financiacion
T00022898,C01480,P0026,2024-07-13,1,55409,9348.2,46060.8,service,telefono,efectivo
T00022899,C04792,P0242,2024-07-13,2,171144,20355.39,321932.61,repuesto,telefono,financiacion
T00022900,C02985,P0083,2024-07-13,1,143480,13673.1,129806.9,reparacion,concesionario,efectivo
T00022901,C00514,P0038,2024-07-13,1,55728,2900.11,52827.89,service,concesionario,efectivo
T00022902,C03880,P0221,2024-07-13,2,151093,69446.38,232739.62,repuesto,telefono,efectivo
T00022903,C01701,P0196,2024-07-13,1,203798,10537.62,193260.38,reparacion,telefono,tarjeta
T00022904,C00294,P0209,2024-07-13,1,68463,13628.27,54834.73,service,online,tarjeta
T00022905,C04604,P0118,2024-07-13,1,414110,62051.68,352058.32,reparacion,telefono,efectivo
T00022906,C02201,P0019,2024-07-13,3,69601,47913.28,160889.72,repuesto,telefono,efectivo
T00022907,C02783,P0191,2024-07-13,4,165725,55753.18,607146.82,repuesto,concesionario,financiacion
T00022908,C03811,P0105,2024-07-13,1,116392,8722.35,107669.65,service,concesionario,transferencia
T00022909,C01828,P0300,2024-07-14,2,123291,44598.1,201983.9,repuesto,online,financiacion
T00022910,C01478,P0193,2024-07-14,1,115383,3404.9,111978.1,service,concesionario,tarjeta
T00022911,C04688,P0053,2024-07-14,2,119994,37168.38,202819.62,repuesto,concesionario,transferencia
T00022912,C04419,P0089,2024-07-14,1,100084,7238.53,92845.47,service,concesionario,financiacion
T00022913,C00449,P0055,2024-07-14,1,54331,2874.42,51456.58,service,concesionario,financiacion
T00022914,C00387,P0062,2024-07-14,1,114597,1159.04,113437.96,service,online,transferencia
T00022915,C00562,P0201,2024-07-14,1,489125,7601.05,481523.95,reparacion,telefono,tarjeta
T00022916,C01412,P0249,2024-07-14,4,155508,23618.71,598413.29,repuesto,online,financiacion
T00022917,C04263,P0115,2024-07-14,1,52933,7339.18,45593.82,repuesto,concesionario,financiacion
T00022918,C01139,P0203,2024-07-14,5,160479,87711.83,714683.17,repuesto,concesionario,financiacion
T00022919,C00610,P0259,2024-07-14,4,155866,75492.74,547971.26,repuesto,telefono,transferencia
T00022920,C03245,P0237,2024-07-14,1,114348,11706.85,102641.15,reparacion,telefono,tarjeta
T00022921,C02224,P0086,2024-07-14,1,82872,14258.52,68613.48,service,online,efectivo
T00022922,C04205,P0267,2024-07-14,1,44764,9828.44,34935.56,service,telefono,transferencia
T00022923,C03051,P0199,2024-07-14,1,113937,5201.83,108735.17,reparacion,telefono,tarjeta
T00022924,C03199,P0077,2024-07-14,1,196942,21223.56,175718.44,reparacion,telefono,transferencia
T00022925,C04335,P0300,2024-07-14,1,410610,68971.01,341638.99,reparacion,online,transferencia
T00022926,C04018,P0018,2024-07-14,1,59425,6114.93,53310.07,service,concesionario,financiacion
T00022927,C02531,P0031,2024-07-14,1,27333,3256.09,24076.91,service,telefono,tarjeta
T00022928,C00689,P0084,2024-07-14,1,93152,662.03,92489.97,service,telefono,efectivo
T00022929,C01023,P0272,2024-07-14,1,116019,1153.15,114865.85,reparacion,concesionario,transferencia
T00022930,C01453,P0282,2024-07-14,5,182062,64416.16,845893.84,repuesto,concesionario,transferencia
T00022931,C01759,P0268,2024-07-14,2,103045,13827.03,192262.97,repuesto,telefono,tarjeta
T00022932,C03918,P0161,2024-07-14,1,73188176,7086591.5,66101584.5,auto,concesionario,tarjeta
T00022933,C03479,P0180,2024-07-14,2,53625,12021.52,95228.48,repuesto,telefono,transferencia
T00022934,C04747,P0043,2024-07-14,1,75621,1272.74,74348.26,service,online,efectivo
T00022935,C04850,P0179,2024-07-14,1,125108,29845.3,95262.7,service,telefono,efectivo
T00022936,C04234,P0253,2024-07-14,5,92228,64475.04,396664.96,repuesto,concesionario,financiacion
T00022937,C02707,P0003,2024-07-14,1,95256,16010.73,79245.27,service,online,financiacion
T00022938,C04536,P0184,2024-07-15,1,116364,27955.86,88408.14,service,telefono,efectivo
T00022939,C03720,P0256,2024-07-15,3,97298,58231.53,233662.47,repuesto,telefono,financiacion
T00022940,C04198,P0128,2024-07-15,1,66641,1316.13,65324.87,reparacion,telefono,tarjeta
T00022941,C02996,P0300,2024-07-15,1,402279,41448.79,360830.21,reparacion,telefono,efectivo
T00022942,C00823,P0091,2024-07-15,1,76200,9035.61,67164.39,service,telefono,tarjeta
T00022943,C03590,P0040,2024-07-15,1,68146,16141.1,52004.9,service,online,financiacion
T00022944,C00334,P0300,2024-07-15,1,77382,10705.67,66676.33,reparacion,concesionario,transferencia
T00022945,C02676,P0012,2024-07-15,1,32821,6137.67,26683.33,repuesto,online,efectivo
T00022946,C02968,P0263,2024-07-15,1,56305,10949.07,45355.93,service,concesionario,transferencia
T00022947,C00482,P0052,2024-07-15,1,129382,9566.99,119815.01,service,concesionario,tarjeta
T00022948,C02624,P0057,2024-07-15,1,175359,14096.78,161262.22,repuesto,telefono,financiacion
T00022949,C01579,P0195,2024-07-15,1,69986,3729.58,66256.42,service,telefono,transferencia
T00022950,C03430,P0148,2024-07-15,1,23298,1140.42,22157.58,service,telefono,financiacion
T00022951,C04775,P0134,2024-07-15,1,36441,2027.87,34413.13,service,telefono,tarjeta
T00022952,C03173,P0254,2024-07-15,1,32739902,2235202.9,30504699.1,auto,concesionario,tarjeta
T00022953,C03287,P0191,2024-07-15,1,9856,1859.33,7996.67,repuesto,concesionario,tarjeta
T00022954,C00137,P0231,2024-07-15,1,62517,5759.72,56757.28,reparacion,concesionario,tarjeta
T00022955,C03557,P0182,2024-07-15,1,386693,56077.13,330615.87,reparacion,telefono,tarjeta
T00022956,C00137,P0121,2024-07-15,2,73902,6433.54,141370.46,repuesto,concesionario,transferencia
T00022957,C00817,P0153,2024-07-15,1,263517,56819.64,206697.36,reparacion,online,transferencia
T00022958,C04953,P0068,2024-07-15,5,40832,7791.2,196368.8,repuesto,telefono,transferencia
T00022959,C04567,P0251,2024-07-15,1,59296,14779.96,44516.04,service,concesionario,efectivo
T00022960,C04992,P0032,2024-07-15,1,101682,5315.96,96366.04,reparacion,concesionario,financiacion
T00022961,C03177,P0151,2024-07-15,3,29521,7217.37,81345.63,repuesto,concesionario,efectivo
T00022962,C04247,P0163,2024-07-15,3,116006,33653.35,314364.65,repuesto,online,financiacion
T00022963,C04474,P0166,2024-07-15,3,11105,4086.83,29228.17,repuesto,telefono,efectivo
T00022964,C00416,P0229,2024-07-15,3,155186,5708.72,459849.28,repuesto,concesionario,efectivo
T00022965,C00666,P0016,2024-07-15,1,71004,4919.21,66084.79,service,online,financiacion
T00022966,C04161,P0220,2024-07-15,1,153487,24240.75,129246.25,repuesto,concesionario,transferencia
T00022967,C03902,P0145,2024-07-15,1,40044,5875.24,34168.76,service,telefono,transferencia
T00022968,C02636,P0209,2024-07-15,1,74103,9744.34,64358.66,reparacion,online,tarjeta
T00022969,C03694,P0204,2024-07-15,1,181756,39993.1,141762.9,repuesto,online,tarjeta
T00022970,C00366,P0076,2024-07-15,1,71125,10727.51,60397.49,service,telefono,transferencia
T00022971,C00578,P0061,2024-07-15,1,98857,19363.65,79493.35,service,concesionario,transferencia
T00022972,C00544,P0171,2024-07-15,1,344209,32376.49,311832.51,reparacion,concesionario,efectivo
T00022973,C02550,P0091,2024-07-15,1,49992,4144.06,45847.94,service,telefono,financiacion
T00022974,C00956,P0038,2024-07-15,1,75300356,2155437.06,73144918.94,auto,online,efectivo
T00022975,C02144,P0207,2024-07-16,1,18765,2507.62,16257.38,repuesto,online,tarjeta
T00022976,C02201,P0070,2024-07-16,1,60973,8457.45,52515.55,service,concesionario,efectivo
T00022977,C00812,P0065,2024-07-16,1,37728,9086.07,28641.93,service,online,efectivo
T00022978,C02784,P0130,2024-07-16,1,86549,4619.97,81929.03,service,online,tarjeta
T00022979,C03493,P0290,2024-07-16,3,54221,17732.03,144930.97,repuesto,concesionario,efectivo
T00022980,C02980,P0012,2024-07-16,1,145033,29515.02,115517.98,service,telefono,tarjeta
T00022981,C00697,P0113,2024-07-16,1,353718,43502.39,310215.61,reparacion,online,efectivo
T00022982,C02363,P0170,2024-07-16,2,115620,29423.2,201816.8,repuesto,telefono,tarjeta
T00022983,C04197,P0052,2024-07-16,4,8817,6980.15,28287.85,repuesto,telefono,transferencia
T00022984,C01966,P0264,2024-07-16,1,125447,563.11,124883.89,service,online,transferencia
T00022985,C00112,P0256,2024-07-16,1,30624,4103.35,26520.65,service,concesionario,tarjeta
T00022986,C00424,P0293,2024-07-16,1,121204,26786.29,94417.71,repuesto,concesionario,transferencia
T00022987,C00745,P0132,2024-07-16,2,149659,47523.36,251794.64,repuesto,telefono,transferencia
T00022988,C03412,P0031,2024-07-16,1,29344,3563.11,25780.89,service,concesionario,financiacion
T00022989,C01166,P0171,2024-07-16,1,282841,28696.47,254144.53,reparacion,telefono,financiacion
T00022990,C01895,P0086,2024-07-16,1,84086,3171.03,80914.97,service,concesionario,tarjeta
T00022991,C04617,P0253,2024-07-16,1,112182,8336.48,103845.52,service,concesionario,tarjeta
T00022992,C02003,P0282,2024-07-16,1,130119,4228.95,125890.05,service,telefono,efectivo
T00022993,C04194,P0207,2024-07-16,1,31491,473.48,31017.52,service,online,transferencia
T00022994,C02475,P0234,2024-07-16,5,123049,47101.9,568143.1,repuesto,online,transferencia
T00022995,C00979,P0127,2024-07-16,5,157016,22875.63,762204.37,repuesto,telefono,efectivo
T00022996,C02915,P0267,2024-07-17,1,95700855,11948863.88,83751991.12,auto,online,transferencia
T00022997,C02994,P0259,2024-07-17,1,66718,14231.97,52486.03,service,concesionario,financiacion
T00022998,C04143,P0215,2024-07-17,1,108336,21106.67,87229.33,service,online,transferencia
T00022999,C00869,P0214,2024-07-17,1,160132,18913.26,141218.74,reparacion,telefono,efectivo
T00023000,C01835,P0167,2024-07-17,1,133546,28330.11,105215.89,service,telefono,efectivo
T00023001,C04746,P0105,2024-07-17,1,263224,47121.65,216102.35,reparacion,online,financiacion
T00023002,C01717,P0028,2024-07-17,1,125116,21525.41,103590.59,service,concesionario,tarjeta
T00023003,C03141,P0112,2024-07-17,4,37070,21197.14,127082.86,repuesto,online,tarjeta
T00023004,C04265,P0118,2024-07-17,1,52701,9228.01,43472.99,repuesto,telefono,efectivo
T00023005,C02171,P0125,2024-07-17,1,139375,32995.94,106379.06,service,online,efectivo
T00023006,C02844,P0297,2024-07-17,1,107768,18380.84,89387.16,service,online,efectivo
T00023007,C04435,P0013,2024-07-17,1,165243,26615.03,138627.97,reparacion,online,financiacion
T00023008,C02074,P0144,2024-07-17,2,99425,43628.93,155221.07,repuesto,online,efectivo
T00023009,C04959,P0010,2024-07-17,1,104460,16771.74,87688.26,service,online,efectivo
T00023010,C01211,P0021,2024-07-17,1,105052,5467.9,99584.1,service,telefono,efectivo
T00023011,C03561,P0261,2024-07-17,4,85678,16404.82,326307.18,repuesto,telefono,tarjeta
T00023012,C00383,P0217,2024-07-17,1,118707,24340.9,94366.1,service,telefono,efectivo
T00023013,C04326,P0134,2024-07-17,4,71632,22302.94,264225.06,repuesto,telefono,financiacion
T00023014,C03331,P0249,2024-07-17,1,136347,7743.89,128603.11,service,online,financiacion
T00023015,C02497,P0152,2024-07-17,1,162083,11379.46,150703.54,repuesto,online,tarjeta
T00023016,C03206,P0223,2024-07-17,1,100038,9933.71,90104.29,reparacion,telefono,financiacion
T00023017,C00726,P0044,2024-07-17,1,77739,11868.01,65870.99,repuesto,online,transferencia
T00023018,C04403,P0169,2024-07-17,1,79216,8528.15,70687.85,repuesto,online,tarjeta
T00023019,C00004,P0247,2024-07-17,4,24466,548.49,97315.51,repuesto,telefono,efectivo
T00023020,C00872,P0065,2024-07-17,1,48362,7582.91,40779.09,service,concesionario,transferencia
T00023021,C04225,P0020,2024-07-17,2,130148,2424.67,257871.33,repuesto,telefono,financiacion
T00023022,C04184,P0009,2024-07-17,1,444264,106665.85,337598.15,reparacion,concesionario,efectivo
T00023023,C04025,P0160,2024-07-18,4,68547,48692.44,225495.56,repuesto,online,financiacion
T00023024,C04953,P0204,2024-07-18,1,122625,20676.65,101948.35,service,concesionario,financiacion
T00023025,C04981,P0192,2024-07-18,1,117067,2429.1,114637.9,service,telefono,transferencia
T00023026,C00713,P0100,2024-07-18,1,121545,20771.08,100773.92,service,concesionario,financiacion
T00023027,C04707,P0212,2024-07-18,1,110220,18150.25,92069.75,service,telefono,efectivo
T00023028,C04783,P0176,2024-07-18,1,17474,2517.66,14956.34,repuesto,telefono,financiacion
T00023029,C02325,P0119,2024-07-18,1,249135,8254.6,240880.4,reparacion,online,efectivo
T00023030,C02431,P0123,2024-07-18,1,38000,3379.99,34620.01,service,concesionario,efectivo
T00023031,C00862,P0124,2024-07-18,1,394228,75486.54,318741.46,reparacion,concesionario,transferencia
T00023032,C02068,P0095,2024-07-18,1,56115,882.06,55232.94,service,online,transferencia
T00023033,C04611,P0283,2024-07-18,1,92849,9243.58,83605.42,service,telefono,financiacion
T00023034,C04262,P0118,2024-07-18,1,216804,29362.43,187441.57,reparacion,telefono,efectivo
T00023035,C02242,P0222,2024-07-18,4,110248,14058.81,426933.19,repuesto,concesionario,tarjeta
T00023036,C01562,P0185,2024-07-18,1,55275,185.21,55089.79,service,online,tarjeta
T00023037,C01119,P0102,2024-07-18,5,173518,59129.67,808460.33,repuesto,telefono,financiacion
T00023038,C01705,P0022,2024-07-18,1,128564,20568.23,107995.77,service,concesionario,transferencia
T00023039,C03258,P0218,2024-07-18,1,64539,14070.1,50468.9,repuesto,online,financiacion
T00023040,C03761,P0236,2024-07-18,1,20700805,4939843.47,15760961.53,auto,online,financiacion
T00023041,C00639,P0142,2024-07-18,1,68825,13027.82,55797.18,service,telefono,efectivo
T00023042,C01947,P0194,2024-07-18,2,80151,9142.49,151159.51,repuesto,concesionario,transferencia
T00023043,C02402,P0292,2024-07-18,1,86528,1428.49,85099.51,service,concesionario,transferencia
T00023044,C03451,P0117,2024-07-18,5,190887,415.24,954019.76,repuesto,online,transferencia
T00023045,C04543,P0138,2024-07-18,1,51911,7757.86,44153.14,reparacion,telefono,efectivo
T00023046,C03116,P0088,2024-07-18,5,101769,88089.36,420755.64,repuesto,telefono,efectivo
T00023047,C02275,P0250,2024-07-18,1,31113,4745.42,26367.58,service,concesionario,efectivo
T00023048,C03077,P0184,2024-07-18,2,150469,3629.55,297308.45,repuesto,telefono,efectivo
T00023049,C03342,P0145,2024-07-18,3,180355,131757.36,409307.64,repuesto,online,financiacion
T00023050,C02938,P0061,2024-07-18,1,42487,2989.0,39498.0,repuesto,online,transferencia
T00023051,C04110,P0266,2024-07-18,1,34220711,4989027.14,29231683.86,auto,telefono,financiacion
T00023052,C03800,P0138,2024-07-18,1,139158,5071.9,134086.1,service,online,efectivo
T00023053,C02018,P0226,2024-07-18,2,49578,3670.37,95485.63,repuesto,concesionario,tarjeta
T00023054,C04241,P0284,2024-07-18,1,381163,67422.37,313740.63,reparacion,telefono,efectivo
T00023055,C00961,P0181,2024-07-18,1,263331,65059.69,198271.31,reparacion,concesionario,transferencia
T00023056,C04609,P0227,2024-07-18,1,144823,6993.0,137830.0,service,online,transferencia
T00023057,C04144,P0126,2024-07-18,5,26492,22001.12,110458.88,repuesto,online,tarjeta
T00023058,C02649,P0023,2024-07-18,1,271143,38986.83,232156.17,reparacion,concesionario,tarjeta
T00023059,C03804,P0194,2024-07-18,4,122684,13992.75,476743.25,repuesto,telefono,efectivo
T00023060,C03857,P0150,2024-07-18,1,79742556,15722421.33,64020134.67,auto,online,tarjeta
T00023061,C01117,P0122,2024-07-19,1,61358,8460.5,52897.5,service,concesionario,financiacion
T00023062,C00768,P0213,2024-07-19,1,100463,8596.47,91866.53,repuesto,telefono,efectivo
T00023063,C01407,P0061,2024-07-19,3,65677,15022.13,182008.87,repuesto,telefono,transferencia
T00023064,C01065,P0016,2024-07-19,1,66463,13419.9,53043.1,reparacion,online,efectivo
T00023065,C00246,P0007,2024-07-19,1,28724,682.17,28041.83,service,concesionario,efectivo
T00023066,C03905,P0148,2024-07-19,1,279844,46667.57,233176.43,reparacion,online,efectivo
T00023067,C03984,P0048,2024-07-19,1,354759,61246.21,293512.79,reparacion,concesionario,financiacion
T00023068,C02865,P0202,2024-07-19,1,28831562,1737.61,28829824.39,auto,online,tarjeta
T00023069,C04081,P0019,2024-07-19,1,70169,2458.56,67710.44,service,online,tarjeta
T00023070,C01402,P0282,2024-07-19,1,109576,21341.37,88234.63,service,concesionario,efectivo
T00023071,C00608,P0037,2024-07-19,1,21719,3050.81,18668.19,service,concesionario,efectivo
T00023072,C00590,P0060,2024-07-19,1,76888,16327.63,60560.37,service,concesionario,financiacion
T00023073,C02362,P0086,2024-07-19,1,65772,9601.09,56170.91,reparacion,online,tarjeta
T00023074,C04090,P0286,2024-07-19,5,113648,81169.31,487070.69,repuesto,concesionario,efectivo
T00023075,C02027,P0085,2024-07-19,1,67291,16639.56,50651.44,service,concesionario,financiacion
T00023076,C00023,P0029,2024-07-19,1,74654,17757.44,56896.56,service,telefono,transferencia
T00023077,C02850,P0131,2024-07-19,1,91983,1704.72,90278.28,service,concesionario,transferencia
T00023078,C03662,P0211,2024-07-19,3,82965,36531.64,212363.36,repuesto,telefono,tarjeta
T00023079,C03956,P0296,2024-07-19,1,105933,8162.42,97770.58,service,telefono,tarjeta
T00023080,C00599,P0057,2024-07-19,3,180581,114980.89,426762.11,repuesto,concesionario,transferencia
